log10_accretion_rate abundances-ratio HeH-ratio
-9.373745813398675963e+00 -6.357475172235211858e-01 -2.411045887410654398e-01
-9.394852719348479653e+00 -5.962317705175141924e-01 -1.847013035703513051e-01
-9.397560731904571085e+00 -4.056827767408170970e-01 -1.777514720294230965e-01
-9.411506039369283982e+00 -8.173401037974787897e-01 -5.523336290825542338e-02
-9.387289702069230302e+00 -9.699197046184089288e-01 -2.882398953254237672e-01
-9.412130748935593871e+00 -6.488142684966762275e-01 -2.453426390529666601e-01
-9.398644089907316257e+00 -7.976941717203245297e-01 -5.972279424134020048e-02
-9.413028886521814798e+00 -6.514789818740762684e-01 -8.176451041395618735e-02
-9.363415312433774673e+00 -6.373013940173812841e-01 -2.618674614179153926e-01
-9.403818338430388835e+00 -5.965838112581449693e-01 -1.633419822185886439e-01
-9.425825772328206398e+00 -3.966615438062239818e-01 -3.497539843923429537e-01
-9.413816667398972271e+00 -5.159733035523901279e-01 -2.576567965427890017e-01
-9.402509749324387656e+00 -4.727875153325395985e-01 6.969805750640339914e-02
-9.415473116807538290e+00 -3.991128422763967620e-01 -3.384718972423614303e-02
-9.389827100274070304e+00 -4.113566102755896736e-01 -4.060371421922374102e-01
-9.404284941069116499e+00 -9.072438004096561315e-01 -1.926454555029479543e-01
-9.412045967189634155e+00 -6.529803591365119786e-01 -1.193476026821008520e-02
-9.379993068566612635e+00 -6.800119913146849271e-01 -1.253101093239449709e-02
-9.419016125563150155e+00 -4.863537515428513203e-01 -1.691448179551272579e-01
-9.409404849200091903e+00 -6.068703552334424600e-01 -2.786976411760724859e-01
-9.399999345299976383e+00 -6.490363174556996739e-01 -2.180618508060003791e-01
-9.391521681843581604e+00 -6.570719430234213121e-01 -4.500870169560220457e-01
-9.391015850526919451e+00 -5.974542072199309217e-01 -3.251169440824421275e-01
-9.384778337141472804e+00 -7.220348801280174200e-01 -1.081568497914440347e-02
-9.417160477888483427e+00 -6.194721258089521676e-01 -5.834353852121228201e-02
-9.380473264153744495e+00 -5.858767782605793784e-01 1.861669047632268786e-02
-9.396517735015896378e+00 -5.130825879773803777e-01 -1.949967691609305609e-01
-9.392406349123699982e+00 -6.083007367647503827e-01 8.366302735562106130e-02
-9.382109948641570440e+00 -3.678886544910655587e-01 -2.807365991383707349e-01
-9.371779693472886308e+00 -6.016195085403506226e-01 -6.949809091972575237e-02
-9.397270292492411414e+00 -6.259936727464729955e-01 -6.052708780684949719e-02
-9.358408417920635713e+00 -5.912558787126318549e-01 -2.363987466916843971e-01
-9.409439457652300831e+00 -6.477189830984855234e-01 -3.158778672962542222e-02
-9.383972516527460783e+00 -4.721050241138105008e-01 -1.125925674880208227e-01
-9.406108495164319905e+00 -4.841796310917079182e-01 -1.074431514595808324e-02
-9.398223207182116568e+00 -5.908923513650305992e-01 -3.557384154171949753e-03
-9.403390131262094442e+00 -4.981287023518685686e-01 -2.686317924809294988e-01
-9.379558072972010052e+00 -6.749453405697751762e-01 -2.036954739894841770e-02
-9.406452994457879413e+00 -8.969748958591852173e-01 -2.968156078661345343e-01
-9.386591427668202314e+00 -8.038483240843814492e-01 -4.650679477698777542e-01
-9.377674203180689005e+00 -5.450302451778741286e-01 -2.912603652372886542e-01
-9.401122628340061738e+00 -4.271821182089361457e-01 -4.765717305068500192e-02
-9.398238743945107387e+00 -4.791689106580667712e-01 -7.579732964569729781e-02
-9.421033551897856739e+00 -6.371563877904184992e-01 1.908372933597018983e-02
-9.378434120918671013e+00 -1.009957524245980398e+00 -1.510637102573876844e-01
-9.412299546567476582e+00 -6.381992994976775080e-01 -1.800267454103585130e-01
-9.397613172824842209e+00 -6.909872524402791427e-01 -2.069962802079276520e-01
-9.405620259165697661e+00 -7.393288815108940426e-01 -1.471641252017738544e-01
-9.360909654465682905e+00 -7.177747342550762077e-01 -2.798708582246169918e-01
-9.399919649727690896e+00 -6.457962384143973722e-01 -1.188885000881973464e-01
-9.413849492103530281e+00 -5.852130582996739605e-01 -3.108317828812415251e-01
-9.408555979319082496e+00 -5.051013881155146379e-01 -2.327671321238909130e-01
-9.394823361254827532e+00 -5.173994010320015491e-01 -8.957904156573008592e-02
-9.414075013925447877e+00 -3.996220769986829069e-01 -4.500119097527929823e-02
-9.398191659414994348e+00 -4.086979917968012188e-01 -3.276173045173162435e-01
-9.411511249696539849e+00 -9.503920943805406196e-01 -1.917266478315086675e-01
-9.405029055460682130e+00 -6.868737583123469825e-01 -6.197751323235681231e-02
-9.381057078641742208e+00 -6.875467669770900514e-01 -5.411989610203012113e-02
-9.414804970110825622e+00 -4.829471462069871990e-01 -2.033211632747055075e-01
-9.375852705534358122e+00 -5.484098142695899014e-01 -4.344797122198632566e-01
-9.387777439442571037e+00 -5.992796050772586369e-01 -2.369906035812609502e-01
-9.390121619345434212e+00 -6.305649640668562483e-01 -4.474909924968699104e-01
-9.378891102556103476e+00 -4.418982614383812901e-01 -4.977036033811901294e-01
-9.384778337141472804e+00 -7.220348801280174200e-01 -1.081568497914440347e-02
-9.411329351464170045e+00 -7.351468283086757260e-01 -1.341774873763841303e-01
-9.384135686621585037e+00 -5.272629070881960089e-01 -1.698893758921664054e-01
-9.391734301426311049e+00 -5.372492015708649760e-01 -2.882457820094483925e-01
-9.395843735689751952e+00 -6.127161475424429682e-01 6.210184529361520434e-02
-9.374142654892482440e+00 -3.166625343240037083e-01 -2.569489715109213313e-01
-9.361277657258998630e+00 -5.720394002220308138e-01 -1.029574420320923389e-01
-9.376838771559695473e+00 -6.259017055387054995e-01 -2.649427104319102000e-01
-9.350608219240783114e+00 -6.247410134137947324e-01 -2.380906634766694896e-01
-9.410976827245498555e+00 -6.706577730136968896e-01 1.954052368826947328e-02
-9.398439668353931964e+00 -5.108712735919782588e-01 -1.370257290732437849e-01
-9.404168691308639083e+00 -4.870105878400892152e-01 -1.764143766705816851e-02
-9.394190703405904230e+00 -6.269206463132670493e-01 -2.062465237681363195e-01
-9.412211924479660041e+00 -4.921679845496722550e-01 -1.266991801689014985e-01
-9.377995229833491209e+00 -7.100379155329514802e-01 2.856716307252813586e-02
-9.408849227658551584e+00 -8.841977675604901776e-01 -3.266411569307848262e-01
-9.404171759518677121e+00 -7.928204959571343302e-01 -7.515621408933428893e-02
-9.392695501612491782e+00 -4.988557011072627390e-01 -2.044328721944755345e-01
-9.395762991779873730e+00 -5.477373684963664502e-01 -1.385669101354271571e-01
-9.393117254690539042e+00 -4.232516025130319548e-01 -1.904648592907917104e-01
-9.397378203561173038e+00 -6.075667008083129872e-01 -1.082079049052029202e-01
-9.378134706605807835e+00 -8.082154636087430788e-01 -1.004818050702707688e-01
-9.404246117308661113e+00 -8.461297460423784500e-01 -2.185980082092326138e-01
-9.394264965250146204e+00 -5.836335748514027699e-01 -1.729383020243684954e-01
-9.410530650386888851e+00 -7.321383072404588077e-01 -2.232791089777068014e-02
-9.350711442374182170e+00 -7.256147676187651996e-01 -3.508452935600250844e-01
-9.381704013992941071e+00 -7.072254853246802142e-01 -2.245149250688929787e-01
-9.388623029839218148e+00 -7.129607264618078588e-01 -4.214059818953687087e-01
-9.408869985474220599e+00 -5.275626975565117505e-01 -2.167747706295914123e-01
-9.377774810182827991e+00 -5.383795389507257667e-01 -1.679402019531913148e-01
-9.414913086538296838e+00 -3.947613273236934006e-01 -1.780131335972825329e-02
-9.407508421891579431e+00 -4.771970124222164600e-01 -1.175286365276408118e-01
-9.408322163743411792e+00 -5.768848738296359357e-01 -3.166462045755513710e-02
-9.402810864348653652e+00 -6.407774789202003163e-01 -3.708593069003520565e-02
-9.372495817335087409e+00 -8.346535294016650397e-01 -6.195559090954400050e-03
-9.416926889731835004e+00 -6.277242700165936995e-01 -2.319365914422158725e-01
-9.388625933115671174e+00 -5.789212919104445021e-01 -3.249970541018572523e-01
-9.389512095479657816e+00 -8.508483376507385287e-01 -3.527140234777499384e-01
-9.388593604046143071e+00 -5.317882158582047936e-01 -4.848324657273270222e-01
-9.376968064193826891e+00 -4.355020994021563396e-01 -3.987174387682714261e-01
-9.380030131828576145e+00 -7.725389325041396305e-01 -9.507415309192607245e-03
-9.414550699646033749e+00 -5.920542141246345480e-01 -1.117594008442787390e-01
-9.379613284088648584e+00 -4.590458168774125269e-01 -1.746496640118907484e-01
-9.393273786685941928e+00 -3.943920358170167617e-01 -1.532905227953609839e-01
-9.434202278029422573e+00 -3.923783811629979468e-01 1.348470640900056861e-02
-9.360014760913111687e+00 -6.289295425210221779e-01 -9.218296830903674466e-02
-9.358098677689170586e+00 -5.505176819189578907e-01 -2.279883995597459800e-01
-9.380230420648091538e+00 -6.553664732001491799e-01 -3.935886296980078969e-01
-9.372741852577183508e+00 -5.980641511130002641e-01 -2.297094696861772256e-01
-9.399938563411716075e+00 -6.473543097393514856e-01 -1.119358847353862652e-01
-9.400543230915650028e+00 -5.660123375007231061e-01 -1.970798252311033727e-01
-9.405319275724325578e+00 -4.801152466857407930e-01 -2.455658071449984270e-03
-9.403052912256459450e+00 -7.825196480407132782e-01 -7.281482421616963796e-02
-9.406649391130104121e+00 -4.029272055717827428e-01 -1.232931047456806151e-01
-9.401050701948136634e+00 -6.237161280103720173e-01 1.720630973532755181e-03
-9.400068720211498530e+00 -9.294990847629991393e-01 -1.661962559543594953e-01
-9.414705097003428946e+00 -7.316233844813497811e-01 -1.382898744148932102e-01
-9.397311598473773842e+00 -5.800886029599583438e-01 -1.116470537690991555e-01
-9.389930195432759419e+00 -5.276253880086549941e-01 -7.910860196961966295e-03
-9.391024279893080973e+00 -4.672998961927898876e-01 -1.806991931928737527e-01
-9.396184654587170115e+00 -5.809933862819995909e-01 6.490632789928674207e-02
-9.374993316034982982e+00 -8.437647150401796914e-01 -8.807058421614843979e-02
-9.415221212365292303e+00 -7.460262567742423911e-01 -6.511845374776137341e-02
-9.407349320238211021e+00 -5.420995934532486515e-01 -1.923208792313643445e-01
-9.403626182427203162e+00 -7.288711381223995645e-01 -3.834343225918513398e-01
-9.359688673114357371e+00 -7.685552256650307612e-01 -1.625723794245418352e-01
-9.376803314210999218e+00 -7.426181180475941446e-01 -2.570534115267575914e-01
-9.406660636489883487e+00 -8.155098853351656629e-01 -3.739184593298117143e-01
-9.400921617762653781e+00 -5.407878534227954503e-01 -2.708069704019727131e-01
-9.372220122137951748e+00 -6.965770635456598470e-01 -3.195376665607982947e-01
-9.414223339181532424e+00 -3.980583269918493983e-01 -2.943838228766737508e-02
-9.411613283244243178e+00 -4.456545816071324495e-01 2.766179706462414470e-02
-9.408080647042252664e+00 -5.612345787425452315e-01 -1.955321464805526155e-02
-9.406213715761674976e+00 -6.576627990966872339e-01 -8.823358432941996732e-02
-9.378005420031550798e+00 -6.448048676220414777e-01 -8.568095911502265905e-02
-9.412274124906987893e+00 -6.868470679332334683e-01 -2.703632669933054844e-01
-9.393877083389135407e+00 -4.851678771041667559e-01 -4.011803540131296808e-01
-9.396632808381463420e+00 -8.118392046124642825e-01 -1.869168841541972437e-01
-9.388163365829869988e+00 -5.129777737262184445e-01 -4.524266003443085382e-01
-9.382290040518650898e+00 -5.503766742272473422e-01 -3.963669829105956888e-01
-9.381994505624012604e+00 -7.237204399970478264e-01 -9.400726193372333644e-03
-9.394354861638534615e+00 -6.043562974399820931e-01 -2.008572214761886188e-01
-9.381991394430748699e+00 -5.095645924403893190e-01 5.246885368283327189e-03
-9.411796444993674626e+00 -3.728889740791787588e-01 -5.877591740957273381e-02
-9.401670051608295609e+00 -5.227968475244066937e-01 -6.075028225563906814e-02
-9.351799658483541222e+00 -7.090711854872662201e-01 -1.806832947599138761e-01
-9.382636658889158099e+00 -4.177651888281470605e-01 -2.274465807202173950e-01
-9.389285238924692578e+00 -6.896902298348956961e-01 -3.008453995605599451e-01
-9.352884356348845074e+00 -6.461836975471619837e-01 -3.610524449165934957e-01
-9.392722743510992345e+00 -4.912677854790628018e-01 -3.973991086003269418e-02
-9.400547989003332106e+00 -5.716433640708613595e-01 -1.891757338075447104e-01
-9.412340331121990644e+00 -6.310960924531743288e-01 -9.378006115411721688e-02
-9.409067804420082837e+00 -7.796270553201258835e-01 -5.933752814120940577e-02
-9.392074199604982354e+00 -4.954280113897837623e-01 -2.800583052890645575e-01
-9.400823104593785118e+00 -6.345636826528116003e-01 -2.645973159488098636e-01
-9.409814886997596162e+00 -8.305332203743058805e-01 -7.420203278466250274e-02
-9.411016278602312823e+00 -7.315087207768931066e-01 -1.945968425854654182e-01
-9.408347787460021650e+00 -4.881607454046665850e-01 -4.040167614367534688e-02
-9.384472486674912517e+00 -6.145619909182959972e-01 -5.793377245516861951e-02
-9.391541902334802572e+00 -4.334164401451898740e-01 3.701127715424634701e-03
-9.384633125953573796e+00 -5.693874186533127713e-01 -6.095522207960729633e-02
-9.376958563538110525e+00 -7.589166449977331474e-01 8.530421456889675236e-03
-9.390194643420318954e+00 -6.758501609617253436e-01 -2.222186233907619823e-01
-9.394207625172999343e+00 -6.548021173430234043e-01 -1.534981578834186677e-01
-9.390538996515187975e+00 -6.465782583707468945e-01 -6.960818663799311912e-01
-9.357632957689059339e+00 -6.830979651160191679e-01 -2.749445933511306950e-01
-9.385657933779711470e+00 -4.800292558293897116e-01 -1.570251365227683937e-01
-9.391896717349215606e+00 -7.145110624846671143e-01 -4.829891635466293520e-01
-9.404793428999321137e+00 -4.978286323588854145e-01 -2.985496934338714992e-01
-9.390380244313899283e+00 -7.905406425173735485e-01 -3.334773704412717366e-01
-9.391282496517165512e+00 -1.336490836584509623e-01 -2.415631761309069148e-01
-9.418121730033506722e+00 -4.418558403557009129e-01 8.196690311083540403e-03
-9.403183574966870850e+00 -5.140920505017856357e-01 -5.427669585560959686e-02
-9.394349445548966671e+00 -6.603280842123728789e-01 -2.086399998868828931e-01
-9.393061703643486027e+00 -5.777860620778030309e-01 -1.149937863640788233e-01
-9.414928900058692207e+00 -5.278138786172226204e-01 -2.608579461360728269e-01
-9.386815753077204505e+00 -4.934905110503011727e-01 -3.576036647600496776e-01
-9.397611118114651774e+00 -8.117175273641943356e-01 -1.407303896593747883e-01
-9.396155786710227886e+00 -5.185961775909699867e-01 -2.853861659991948074e-01
-9.373423961011470240e+00 -5.424362297266087651e-01 -5.767068326106186138e-01
-9.399505326635535951e+00 -5.282072330059994769e-01 -7.662661788747057723e-02
-9.397073879444727496e+00 -5.999266337543822658e-01 -2.180790058004175580e-01
-9.377771985629033580e+00 -5.684032828671341520e-01 -1.215753481860240570e-02
-9.412686550438772670e+00 -4.544739602939378287e-01 -8.580453724976924712e-02
-9.414495239808317706e+00 -4.172079269550295066e-01 -6.832819380654402142e-02
-9.356585909595761308e+00 -8.176631298403362891e-01 -2.607735810997862114e-01
-9.396883431207813331e+00 -4.299151228865945029e-01 -1.287811587470842345e-01
-9.396146926436536262e+00 -7.490222666338794966e-01 -2.837214913727598153e-01
-9.364389127270182911e+00 -6.541238902897195118e-01 -2.399109102516867043e-01
-9.410391671106397737e+00 -5.530025605999249194e-01 -8.115144241510367784e-02
-9.395257415844429971e+00 -5.388099101145904513e-01 -1.705948721594734707e-01
-9.414859288337755316e+00 -6.378284639855102967e-01 -1.292206942538094427e-01
-9.400967210516373740e+00 -8.544531357483355904e-01 -1.040878893670388050e-01
-9.394314765657487243e+00 -2.808696930525353963e-01 -2.484894141298675529e-01
-9.403407533033140808e+00 -6.239330745660147670e-01 -1.386045405252838425e-01
-9.389367719365624865e+00 -8.750799932331334574e-01 -1.450598113688594815e-01
-9.416934289015696180e+00 -7.936936500896987212e-01 -1.925898363522046131e-01
-9.406223729572602110e+00 -3.011868495525318323e-01 -1.552521443533791401e-01
-9.381986375748471829e+00 -5.246735665357240563e-01 -8.008262667259052892e-02
-9.394168605755655932e+00 -4.275484835326182065e-01 -2.909415136120008238e-02
-9.360440856800051890e+00 -5.344537946447109888e-01 -5.879895941807211646e-02
-9.390721842642824058e+00 -6.556006167811299079e-01 -1.613604182849458779e-01
-9.389871001661287409e+00 -7.771763665028861290e-01 -2.624243747042482866e-01
-9.393988850368389265e+00 -6.509617743266682410e-01 -1.360571178762180478e-01
-9.399753663633930501e+00 -5.071647920027944068e-01 -3.413912578232866091e-01
-9.325667985778379077e+00 -7.466057986023404425e-01 -3.423263826389390529e-01
-9.408552623793736913e+00 -7.224805368066240518e-01 -1.115323217770808895e-01
-9.388929739138102804e+00 -5.500731855188298880e-01 -4.498827393993237167e-01
-9.401172836616831674e+00 -5.182178726702160176e-01 -2.992975302712573837e-01
-9.384232279509378216e+00 -7.454048723386388353e-01 -1.772450298029269455e-01
-9.387138936590963212e+00 -6.783728088316998139e-02 -2.896592852768144488e-01
-9.395341282713987496e+00 -5.060673471252519207e-01 -4.323358408072028314e-02
-9.402778807929818683e+00 -4.296548601879202067e-01 -6.479235002229173646e-02
-9.402079276666341912e+00 -6.808362964659941952e-01 -1.317879039473338898e-01
-9.387117142736881803e+00 -3.989704773182598530e-01 -3.175002942297392439e-01
-9.417374546148494119e+00 -5.244370453997353465e-01 -2.895292676838016610e-01
-9.384524515140775236e+00 -3.878552478074279719e-01 -3.248775137648626798e-01
-9.391778480264292739e+00 -7.923842055494763059e-01 -1.357911965973758461e-01
-9.400162686443106708e+00 -5.754691199702266502e-01 -2.749988507867807686e-01
-9.360518292849233646e+00 -6.738383737873974155e-01 -7.381663899245058946e-01
-9.415350846856139100e+00 -5.300899418693205689e-01 -4.809279363663300222e-01
-9.398272536030871649e+00 -6.602866830342701832e-01 -3.731966292096768889e-01
-9.390063678654296808e+00 -4.004250503959143614e-01 4.958266903487451582e-02
-9.409834467274917458e+00 -4.499438871487280167e-01 -1.226311346162721333e-01
-9.413000566694165627e+00 -4.898496429838923305e-01 -1.001793385746015952e-01
-9.373630522038494561e+00 -6.901236789676330474e-01 -2.066358201026627928e-01
-9.392880230674537145e+00 -5.498328592872470111e-01 -6.355774036239826563e-02
-9.412134047873076170e+00 -6.647801267115704960e-01 -2.293053427777059783e-01
-9.359238245476001694e+00 -7.424119201550665181e-01 -2.979438091877544270e-01
-9.413938489081603578e+00 -4.582753918552571193e-01 2.250587832404223054e-02
-9.390861682036856450e+00 -6.502866044584143523e-01 -1.114696183277128771e-01
-9.412969464049103507e+00 -5.584127905276252690e-01 -3.026778049210765431e-02
-9.404644292858945320e+00 -8.043845939510987364e-01 -1.884125005385259011e-01
-9.396454964189045356e+00 -3.822730109225132011e-01 -3.353185479415741188e-01
-9.417896263859578454e+00 -6.268922921365680523e-01 -3.604371924021576579e-02
-9.420221438446901630e+00 -6.532338707507143738e-01 -1.620879524828418294e-02
-9.406779379944092412e+00 -6.376220645525174646e-01 -4.693098873823473016e-02
-9.385377452730660153e+00 -5.220380158057409403e-01 -1.840317412331366476e-01
-9.402507636819068537e+00 -3.845971017881071319e-01 -4.682776136003394263e-02
-9.412966123924523032e+00 -3.644763102694881240e-01 -1.594856905441833783e-01
-9.381127822696420537e+00 -4.858691984178449275e-01 -8.559085203199151559e-02
-9.388481648051300255e+00 -6.099060675164036383e-01 -1.446835368094128715e-01
-9.400359081576343812e+00 -5.864776225937138321e-01 -4.640886643447248439e-01
-9.396024051697537516e+00 -5.990260857585498755e-01 -1.878365351137663286e-01
-9.388174587037205754e+00 -5.822896296087227697e-01 -5.343231916652506630e-01
-9.379804025557515246e+00 -4.668737486027554340e-01 -1.498367504296300723e-01
-9.383105784755834122e+00 -6.828699725955154065e-01 -4.187555349759630730e-01
-9.385647165997895058e+00 -5.887961292884416054e-01 -3.417891674344343822e-01
-9.396202752878954456e+00 -5.531889506595710770e-01 -2.478911690862770634e-01
-9.372218312999399004e+00 -6.545294046273402166e-01 -2.614850288851915394e-01
-9.398824098560666584e+00 -2.656726597997423056e-01 -1.937394401792217891e-01
-9.395693525820659531e+00 -5.448171553253864374e-01 -2.343188352723157841e-02
-9.400355148115782100e+00 -4.426441060785046844e-01 -4.887351006080049853e-02
-9.398497673085476123e+00 -8.265310810328121427e-01 -1.966392925500978772e-02
-9.404642122999076648e+00 -2.386222724203976853e-01 -3.155847550496772569e-01
-9.397971026461080513e+00 -4.988274501453471288e-01 -3.781596404345781703e-01
-9.402553064040008124e+00 -4.280621487077249654e-01 -2.932682575654737001e-01
-9.398063268206939824e+00 -6.004690202836480140e-01 -1.402243406871703235e-01
-9.401867237177704340e+00 -5.884515699070407280e-01 -2.550302805529683914e-01
-9.395041458545350110e+00 -5.745255477600439420e-01 -3.232585878400926482e-01
-9.406320191981697221e+00 -5.791292353711723351e-01 -5.012755548296241592e-01
-9.396673823165157202e+00 -5.959098870427750327e-01 -2.583451580681401794e-01
-9.403350753992338440e+00 -5.471410516799828372e-01 -8.450315798444615889e-02
-9.409204200239736693e+00 -4.550121529961197453e-01 -1.397891956346096753e-01
-9.407471020506566362e+00 -4.368082202437850725e-01 -9.449469995239112574e-02
-9.371871609107213175e+00 -7.220302172054440248e-01 -1.410312231941922012e-01
-9.379230182754096035e+00 -6.103061599372434642e-01 -2.314048289309953571e-02
-9.411054445412261771e+00 -6.546827952172473708e-01 -2.216173033607381215e-01
-9.324618693357940913e+00 -5.726619016033369647e-01 -2.435523154582162064e-01
-9.402169574870924862e+00 -4.927416760605085599e-01 -9.492315916600524428e-02
-9.394485740332202184e+00 -6.633230984346640824e-01 -1.395365383152940841e-01
-9.412868427795844539e+00 -5.925953112257360544e-01 -1.788931747489118096e-01
-9.402536299056611924e+00 -9.055164339431529541e-01 -1.231799953310870471e-01
-9.395780164912551413e+00 -3.996733929185438683e-01 -3.128523131546118163e-01
-9.413068564888467549e+00 -4.820031118363221623e-01 -1.287900156226762793e-01
-9.409585588316648597e+00 -7.965773595474185953e-01 -3.805799571295333250e-02
-9.414916416751569983e+00 -6.289761865618483938e-01 1.864420867928927306e-02
-9.389029278338156814e+00 -4.412656629788873630e-01 -2.794634756553228128e-01
-9.403432396158304840e+00 -3.899412838622211552e-01 -5.501948247480287907e-02
-9.401388028514473305e+00 -4.716762151718381091e-01 -1.118709287185330470e-01
-9.372872631389732589e+00 -4.899734893516534129e-01 -2.413279432257657842e-01
-9.374790503709053979e+00 -5.789199810966465520e-01 -2.479074060144869918e-01
-9.397952047081426841e+00 -5.709700236887735869e-01 -4.236941906270658698e-01
-9.373947181400431816e+00 -4.969720678030045136e-01 1.953030537603711592e-02
-9.398468782830912360e+00 -6.227531914174244676e-01 -4.012935411132827479e-01
-9.378044307609691543e+00 -4.115347091172978367e-01 4.378198917338732565e-02
-9.382100596866067121e+00 -5.441267549272366111e-01 -2.506336488915736349e-01
-9.400127809706896542e+00 -5.993095382167066276e-01 -2.809267601550979321e-01
-9.395133105542482710e+00 -5.896491012432116818e-01 -2.436815784400636897e-01
-9.377920685572792792e+00 -5.064539693769321005e-01 -2.854112664585344294e-01
-9.389504665556430041e+00 -2.753595973356146587e-01 -5.059310974524400262e-01
-9.394783069668406483e+00 -5.955934868043271102e-01 -8.101034435138526613e-02
-9.403649822935099323e+00 -4.320208847055191370e-01 -1.344334904399253627e-01
-9.390107077883476094e+00 -8.848213065681256317e-01 -1.420200941761026736e-03
-9.398250565915427401e+00 -4.884018451581919606e-01 -9.990807398370865622e-02
-9.416064745445998696e+00 -5.360728158017113998e-01 -2.718140346650713135e-01
-9.397230068055741015e+00 -3.134155375205143201e-01 -3.585954012997651791e-02
-9.394427765224515170e+00 -5.380301254777011266e-01 -5.104109831055600455e-02
-9.414702893120871607e+00 -4.830555679889774190e-01 -4.268028675108681558e-02
-9.372555870548621826e+00 -7.930157066853587011e-01 -4.606875743205383622e-01
-9.410846605173464496e+00 -5.025490181012655100e-01 -4.161927599652239795e-01
-9.369373878067163375e+00 -7.911058307469907014e-01 -2.495110550200981270e-01
-9.407099080399891733e+00 -6.501124321316611443e-01 -1.532117189200105090e-01
-9.399311478075409454e+00 -5.371814131679979454e-01 -6.780258612424394649e-02
-9.406797579820906918e+00 -4.095993162303219748e-01 -5.710638946480189881e-02
-9.358044418474452897e+00 -5.531892679525078904e-01 3.069293717622595397e-02
-9.389132384837562739e+00 -5.183464916680602386e-01 5.754208084678023860e-02
-9.417608680121444920e+00 -8.081491188663068037e-01 -2.293337503637187802e-01
-9.362720056343267316e+00 -7.438409425986440837e-01 -2.854002823670748201e-01
-9.411627874800529980e+00 -3.971587929989688348e-01 1.748338219852164921e-02
-9.397139326057022402e+00 -7.557307538618154297e-01 -1.068370789705952173e-01
-9.407232468282344939e+00 -4.176511433660987649e-01 -2.248421098524234218e-01
-9.406168222983044558e+00 -6.464015305901105179e-01 -2.076403539534565357e-01
-9.402555221369187421e+00 -4.767878122486219894e-01 -1.007035425622644920e-01
-9.393333556976724452e+00 -5.805400828918720890e-01 -1.737609002206718101e-01
-9.402943464193219469e+00 -7.383778886528720165e-01 -1.293496819973469214e-02
-9.415359816483626076e+00 -6.189860419598263164e-01 -8.479550324817024254e-02
-9.396578714265952925e+00 -4.453155344638215496e-01 -1.623543568417923910e-01
-9.387553950797224545e+00 -3.980149106170287610e-01 -7.028486132421041255e-02
-9.401768993430298593e+00 -2.638437130246220619e-01 -1.324449880203178165e-01
-9.398236299986626463e+00 -6.855607802247680738e-01 7.386694729357667910e-02
-9.351576607373054628e+00 -5.303217807293583164e-01 -9.153896412153317286e-02
-9.407736587044663423e+00 -6.743704965009937879e-01 -2.109690713623908476e-01
-9.348605069978066950e+00 -5.044808268053904143e-01 -1.379636737525747892e-01
-9.403039702382097076e+00 -4.832514670164123061e-01 -2.225163825353599356e-01
-9.378985410449923066e+00 -4.042531313999759846e-01 4.404765079884580270e-02
-9.387865295118063003e+00 -6.031524245257742223e-01 -2.917242577329000053e-01
-9.402875023388975961e+00 -7.153660699382706767e-01 -3.376114648100915216e-01
-9.393768610944267294e+00 -8.066507635003290488e-01 -2.672128837582219973e-01
-9.385748959808772440e+00 -5.829536887648263388e-01 -4.481421328070583909e-01
-9.392953244314247385e+00 -2.093963591666909707e-01 -3.887278277291532635e-01
-9.401300753559198142e+00 -5.918518504524161727e-01 -7.820748511056330177e-02
-9.406838445060879295e+00 -3.628853135585972112e-01 -2.490945294540075627e-01
-9.399405464882400807e+00 -7.738418567286133865e-01 -5.909373560422331861e-02
-9.393107053859122146e+00 -4.989086543123688600e-01 -2.963909350839364354e-01
-9.407132209734452744e+00 -5.092809577858945502e-01 -3.443654452211814543e-01
-9.412387345102324332e+00 -2.842904343752845620e-01 7.205366792718775892e-02
-9.407799956553880349e+00 -7.202400461742501925e-01 -2.772963248329239905e-01
-9.407653525127040339e+00 -5.638698063340719102e-01 -4.513537338362751117e-02
-9.369448414921448531e+00 -6.061585841605294789e-01 -4.495739898427768555e-01
-9.401460632259949435e+00 -3.638742354804547219e-01 -8.499274796049198777e-01
-9.376329637256777261e+00 -7.925338796773742089e-01 -2.442277819746618284e-01
-9.408725664833282210e+00 -6.890978531056530798e-01 -2.377738702497112777e-01
-9.406560021017114082e+00 -6.084943737417978227e-01 -5.913853149607861681e-02
-9.401525851255385646e+00 -5.070773149046123862e-01 -2.248653057324257187e-01
-9.384478712430077252e+00 -2.337468465479908275e-01 2.929489265988222124e-02
-9.376020218799130390e+00 -5.744440112878912430e-01 6.947458432137645912e-02
-9.420004775557480059e+00 -6.543709131634454224e-01 -3.360292842944392344e-01
-9.365627140857819555e+00 -8.018756830893760679e-01 -4.081002184606997707e-01
-9.400171709893912819e+00 -3.712523393241307090e-01 -4.877740631903923485e-02
-9.398093034976852778e+00 -7.928833071603977878e-01 -1.561858417849641967e-01
-9.403513678957597932e+00 -6.258547715228726105e-01 -4.425789074444186344e-01
-9.397053540563419460e+00 -5.154183582330080782e-01 -2.802923602005632508e-01
-9.399204221337832621e+00 -5.253604470182899888e-01 -1.564927122502208501e-01
-9.396416649442636881e+00 -4.976131511631418647e-01 -1.282953364787498274e-01
-9.402244598299605016e+00 -7.092251537419835827e-01 2.768749215575155853e-02
