"mass","porb","label","numSimulation","Teff","logCN","star_mass","lg_mstar_dot_1","period_hours","period_days","teffError","cnError","massError","mdotError","totalError","teffError2","cnError2","massError2","mdotError2","totalError2","teffError3","cnError3","massError3","mdotError3"
1.6,2.6,"mass=1.600;Porb=2.600",1,4282.56949598087,-1.46405371302118,0.4642274467885,-8.65479072681998,7.13351186,0.297229660833333,0.0306386710158247,0.472344955994314,0.167156783428293,0.0548960096073859,0.181259105011454,0.514593420353542,0.824156205764024,0.724742911760409,1.52193673357299,0.896357317862741,0.0604153393110893,2.02974264875522,0.429617060223104,0.10407197322496
1.6,2.7,"mass=1.600;Porb=2.700",1,4108.76459748473,-1.79371650314341,0.365665741687659,-8.93540611991851,7.13351186,0.297229660833333,0.0397369010730652,0.546397971688528,0.0854448568449202,0.0389772632569662,0.17763924821587,0.661477052225586,1.1165171666962,0.32131917536079,1.09719361241069,0.799126751673317,0.0758998642512305,2.71179498683911,0.19335873421016,0.0750231835595578
1.6,2.8,"mass=1.600;Porb=2.800",1,4076.88399332666,-1.94805269952472,0.27034069469688,-9.27394824200826,7.13351186,0.297229660833333,0.0421956611689228,0.574344377943572,0.112353345144761,0.0204004583639638,0.187323460655305,0.700751663600244,1.25338999563734,0.406987606259383,0.584771838275088,0.736475275943013,0.0801840940484868,3.0311072257297,0.196075691687772,0.0399779253900918
1.6,2.9,"mass=1.600;Porb=2.900",1,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.7,2.5,"mass=1.700;Porb=2.500",1,4324.98361978535,-1.75089665431915,0.469090287312443,-8.63836198897859,7.13351186,0.297229660833333,0.0302930650146289,0.537979741004142,0.174595474715534,0.0558431076678014,0.199677847100527,0.508514136954574,1.07854244669645,0.760728446371311,1.54680348557278,0.973647128898778,0.0603873371515544,2.62320331412969,0.452838839330151,0.105772645966939
1.7,2.6,"mass=1.700;Porb=2.600",1,4171.24802059701,-1.99941509447375,0.379550890683921,-8.90130134933921,7.13351186,0.297229660833333,0.0357637494168976,0.582894384903015,0.0905129832485302,0.0408862640473139,0.187514345403939,0.59776182826241,1.29894066011333,0.345013682022392,1.14881503824347,0.847632802160402,0.0690472196883285,3.13737290876778,0.210379797140983,0.0785536467184223
1.7,2.7,"mass=1.700;Porb=2.700",1,4151.91232691423,-2.09235183998103,0.303669025983577,-9.1650621301357,7.13351186,0.297229660833333,0.0376246143834492,0.597520433524229,0.0866359992208946,0.0263024706187116,0.187020879436821,0.629447175987059,1.38136147628232,0.322033241810037,0.749583278222495,0.770606293075478,0.0722565494114402,3.3296534040692,0.164025904957513,0.0512496155363224
1.7,2.8,"mass=1.700;Porb=2.800",1,4319.32115836405,-2.08721072356308,0.245137252937369,-9.42022846350313,7.13351186,0.297229660833333,0.0307996098178513,0.596738266843789,0.147831011199118,0.0125775879046769,0.196986618941359,0.517318037534816,1.37680208474268,0.512957778892329,0.363360185991888,0.692609521790429,0.0612862836246141,3.31901674570711,0.24766988985952,0.0248352657537365
1.7,2.9,"mass=1.700;Porb=2.900",1,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.8,2.5,"mass=1.800;Porb=2.500",1,4252.15195752008,-2.16906819336562,0.396297402299065,-8.84054365679122,7.13351186,0.297229660833333,0.0318917126080836,0.608840853355661,0.102771458128776,0.0443045894305759,0.196952153380774,0.534920988725026,1.44939726153553,0.398503130387063,1.24077867460177,0.905900013812348,0.0625401235996162,3.48837489088253,0.246446054190394,0.0848431713659962
1.8,2.6,"mass=1.800;Porb=2.600",1,4242.79664960239,-2.2201406196605,0.327088736715525,-9.0925356412461,7.13351186,0.297229660833333,0.0323355989715601,0.616029789162479,0.0794528503501341,0.0302716927973493,0.189522482820381,0.542832645863568,1.49469076773674,0.296449352038716,0.859360318312002,0.798333270987756,0.0632180498957658,3.59404064634471,0.161355408208416,0.0587574243477382
1.8,2.7,"mass=1.800;Porb=2.700",1,4376.87693775103,-2.19457232421022,0.275972466338499,-9.28862877460012,7.13351186,0.297229660833333,0.0295242396011177,0.612464222428275,0.106096929948783,0.0196099106437372,0.191923825655478,0.495571917101219,1.47201556249301,0.386511650860882,0.562551192555897,0.729162580752752,0.0595596111693689,3.54114139227295,0.187522589666575,0.0384582236419861
1.8,2.8,"mass=1.800;Porb=2.800",1,5102.58653636751,-2.23384601672065,0.230996034495758,-9.65792833093341,7.13351186,0.297229660833333,0.0778224419197719,0.617914102542631,0.174312874971119,0.00161898233050744,0.217917100441007,1.3959584928705,1.50684537897745,0.587798204324385,0.0473300968703583,0.884483043260674,0.172320842971763,3.6223962824351,0.286535681188985,0.00323826082800064
1.8,2.9,"mass=1.800;Porb=2.900",1,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.9,2.5,"mass=1.900;Porb=2.500",1,4341.59246759374,-2.30933765455469,0.355646316265445,-9.00370994922682,7.13351186,0.297229660833333,0.0301829554270227,0.627969737984006,0.08235261305581,0.035174962204918,0.193920067167939,0.506949281885048,1.57379502704455,0.308226764073364,0.993808044971192,0.845694779493539,0.0603638740387599,3.77858390698136,0.181804893023021,0.0679524967058895
1.9,2.6,"mass=1.900;Porb=2.600",1,4468.44649526117,-2.28615240702417,0.308212842583161,-9.20800536564473,7.13351186,0.297229660833333,0.0307652952718742,0.624938318651579,0.0835873743576077,0.0239666603834548,0.190814412166129,0.517467019533842,1.55323322434623,0.312359492212222,0.684583836525767,0.766910893154516,0.0632422394612497,3.73061503466375,0.15966229470943,0.0468042107348275
1.9,2.7,"mass=1.900;Porb=2.700",1,4716.90620527656,-2.23651330791383,0.276596382869513,-9.40174843615229,7.13351186,0.297229660833333,0.0433085171059145,0.61827866747512,0.107091958534852,0.01355924909936,0.195559598053812,0.74129071289183,1.50921086225215,0.391711923345855,0.391331796563541,0.758386323763343,0.0924448028944685,3.62791474629929,0.188936733486332,0.0267482842150479
1.9,2.8,"mass=1.900;Porb=2.800",1,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.9,2.9,"mass=1.900;Porb=2.900",1,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.9,2.5,"mass=0.900;Porb=2.500",2,5060.76662064044,0.597150989216906,0.74501487595443,-8.06670994526641,7.13351186,0.297229660833333,0.0741221756538444,0.999899854791171,0.384559692041529,0.0898914656558677,0.387118297035603,1.32206186610056,1.00382015517385,2.31586346386183,2.41206347927478,1.76345224110275,0.163622993544377,2.23476498921557,1.3049175603702,0.164949014719318
0.9,2.6,"mass=0.900;Porb=2.600",2,4787.38396268779,0.597150159569065,0.646041842016296,-8.22471903359159,7.13351186,0.297229660833333,0.0492523035964356,0.999899854671821,0.319722033199255,0.0802625703796444,0.362284190461789,0.849550909452564,1.00381941940188,1.74515606499437,2.17289886108977,1.44285631373465,0.105965415773639,2.23476327272446,0.984850037711315,0.148592204348733
0.9,2.7,"mass=0.900;Porb=2.700",2,4358.94527646567,0.596633119264335,0.492460772960637,-8.57760388876716,7.13351186,0.297229660833333,0.0294568074501188,0.999899780236925,0.198081472809311,0.0593605670812216,0.321699656894394,0.495322548071082,1.0033608829675,0.893843197928975,1.63876773897578,1.00782359198583,0.0590807724189679,2.23369354766209,0.525258905234803,0.112062212815083
0.9,2.8,"mass=0.900;Porb=2.800",2,4127.14422122193,0.376636467965981,0.339185893586053,-9.0284084057475,7.13351186,0.297229660833333,0.0386851437251223,0.999853425204288,0.079356447519259,0.0338069038058007,0.287925480063617,0.645590036506961,0.808257176080829,0.296261210464704,0.956424138854536,0.676633140476758,0.0740255030946051,1.77853380599687,0.167163069849164,0.0653957578876546
0.9,2.9,"mass=0.900;Porb=2.900",2,4377.93318270925,-0.723478692068973,0.228278472078098,-9.41506346374882,7.13351186,0.297229660833333,0.0295516102408039,0.172404220962806,0.180425258465795,0.0128517617762266,0.0988082128614078,0.497143264523829,0.177367693377463,0.604410761274286,0.371177997025789,0.412524929050342,0.0594904854078661,0.511121896056949,0.295616957477896,0.0253699370339828
