"mass","porb","label","numSimulation","Teff","logCN","star_mass","lg_mstar_dot_1","period_hours","period_days","teffError","cnError","massError","mdotError","totalError","teffError2","cnError2","massError2","mdotError2","totalError2","teffError3","cnError3","massError3","mdotError3"
1,2.4,"mass=1.000;Porb=2.400",1,5568.35674245028,0.59715099180497,0.942868953659249,-7.61406689893744,7.13351186,0.297229660833333,0.119523617963245,0.999924536300464,0.479046145522773,0.104846433803608,0.425835183397523,1.93579825054189,1.0100744711124,2.20811546957259,2.01702528888865,1.79275337002888,0.275454477392468,2.19175384400918,1.91292799960799,0.189792626265276
1,2.5,"mass=1.000;Porb=2.500",1,5522.06919860644,0.597150991804108,0.923071520829705,-7.57084187012237,7.13351186,0.297229660833333,0.116046929224453,0.999924536300464,0.472691122857982,0.107660878120358,0.424080866625814,1.8688115111197,1.01007447111166,2.1419590111661,2.06590629954533,1.77168782323569,0.266531167445277,2.19175384400745,1.8639139082737,0.19439217044327
1,2.6,"mass=1.000;Porb=2.600",1,5457.41185342596,0.597150991784314,0.896424681137395,-7.52870248353671,7.13351186,0.297229660833333,0.110560670270616,0.999924536300461,0.459140200114241,0.1104184722134,0.42001096972468,1.76693833960933,1.01007447109458,2.03849072289142,2.11355961201787,1.7322657864033,0.252576257406626,2.19175384396792,1.76588497945436,0.198876192213702
1,2.7,"mass=1.000;Porb=2.700",1,5363.56338559438,0.597150991230236,0.858426116447513,-7.51269634909539,7.13351186,0.297229660833333,0.102086596588605,0.999924536300398,0.443408249564255,0.111469512420171,0.414222223718357,1.61398663969998,1.01007447061651,1.90466201131515,2.13166014427074,1.66509581647559,0.231289881704846,2.19175384286129,1.65842344250471,0.200579393449188
1,2.8,"mass=1.000;Porb=2.800",1,5220.76775555157,0.597150962570292,0.798955666465787,-7.54340142833285,7.13351186,0.297229660833333,0.0881628289814495,0.999924536297123,0.412115712417408,0.109455017796792,0.402414523873193,1.37192579156928,1.01007444588815,1.68222746350881,2.0969373147767,1.54029125393574,0.196985197637123,2.19175378562033,1.46104580474331,0.197312088086692
1,2.9,"mass=1.000;Porb=2.900",1,4920.84391229199,0.597141901028585,0.679161437186383,-7.73193836332189,7.13351186,0.297229660833333,0.0602787645511845,0.999924535261638,0.345666556299401,0.09724382971357,0.375778421456448,0.903166004036515,1.01006662741345,1.25442089374057,1.88373037932725,1.26284597612945,0.131262630723293,2.19173568749197,1.10446511519558,0.177250008651748
1,3,"mass=1.000;Porb=3.000",1,4231.14782721291,0.348128232514275,0.39132711923838,-8.64410512539717,7.13351186,0.297229660833333,0.0330590392407979,0.999878806668604,0.0988539279948193,0.0417688239920796,0.293390149474075,0.473828947738872,0.795212783438389,0.245341639699666,0.852206874544311,0.591647561355309,0.0644785869092729,1.69439412214325,0.235008076833801,0.0801870006011814
1,3.1,"mass=1.000;Porb=3.100",1,4257.66866831363,-0.831913224250671,0.260162181938867,-9.17707192251731,7.13351186,0.297229660833333,0.0316140279484726,0.204037416716181,0.125662751678087,0.0118773075597746,0.0932978759756289,0.452710054275482,0.22845921838202,0.289115992118363,0.249501534516873,0.304946699823184,0.0621067422104984,0.669226145467357,0.21508703534647,0.023474387655427
1,3.2,"mass=1.000;Porb=3.200",1,4821.20879605782,-1.25121612672397,0.197698319850783,-9.5551776473109,7.13351186,0.297229660833333,0.0523189274496048,0.3825261490086,0.247500102149834,0.00830941728152076,0.17266364897239,0.773605286735307,0.584732684906147,0.496977168785512,0.178079209085566,0.508348587378133,0.112962911856284,1.49989007880405,0.389007916085808,0.0167595701420583
1,3.3,"mass=1.000;Porb=3.300",1,6457.68129738095,-2.43057349106692,0.157633679229479,-10.2105385058828,7.13351186,0.297229660833333,0.191964294203501,0.622910440555537,0.35010223009287,0.0414544160774234,0.301607845232333,3.40069879062512,1.60230519271738,0.644484497942989,0.919193836189085,1.64167057936864,0.480092862126437,3.85535691396757,0.513080178464559,0.0864960469973083
1,3.4,"mass=1.000;Porb=3.400",1,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1,2.4,"mass=1.100;Porb=2.400",1,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1,2.5,"mass=1.100;Porb=2.500",1,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1,2.6,"mass=1.100;Porb=2.600",1,5526.25127136559,0.597150989503739,0.936848760139341,-7.3819706984257,7.13351186,0.297229660833333,0.116407518798336,0.999924536300201,0.476754537336323,0.120128655483209,0.428303811979517,1.87580007588918,1.01007446912686,2.18676298454272,2.2794912064737,1.83803218400812,0.267421288495273,2.19175383941305,1.89517677805553,0.214489815765498
1.1,2.7,"mass=1.100;Porb=2.700",1,5431.71344532631,0.597150958890546,0.893242692182961,-7.38427453849542,7.13351186,0.297229660833333,0.107840370544088,0.999924536296703,0.45781815004809,0.119974883518915,0.421389485101949,1.71958851070163,1.0100744427132,2.02699582023821,2.27688590963328,1.75838617082158,0.245598678297141,2.19175377827097,1.75769666484379,0.214244665803307
1.1,2.8,"mass=1.100;Porb=2.800",1,5288.45158935834,0.597150185480457,0.828786152365421,-7.43352145780825,7.13351186,0.297229660833333,0.0940616109318414,0.999924536208324,0.429350269332934,0.116697919290048,0.410008583940787,1.47566863488251,1.01007377539991,1.79695693300288,2.22119504594323,1.62597359730713,0.211389547464416,2.19175223358073,1.56842801758831,0.209004336595464
