"mass","porb","label","numSimulation","Teff","logCN","star_mass","lg_mstar_dot_1","period_hours","period_days","teffError","cnError","massError","mdotError","totalError","teffError2","cnError2","massError2","mdotError2","totalError2","teffError3","cnError3","massError3","mdotError3"
1.3,2.6,"mass=1.300;Porb=2.600",4,4689.60729896223,0.524875477586839,0.6119796332336,-8.29218262903851,7.13351186,0.297229660833333,0.041507117089637,0.9998882529909,0.296906015882702,0.0762030491160641,0.353626108769826,0.75551303953669,0.924881468121746,1.65295925539668,2.18349675559503,1.37921262966254,0.0883273094556389,2.08523133491622,0.88629575938241,0.141608496959876
1.3,2.7,"mass=1.300;Porb=2.700",4,4354.08136472453,-0.186158238623269,0.491052372650438,-8.55206206078658,7.13351186,0.297229660833333,0.0308107709831254,0.464405207482188,0.197257577129541,0.0608462630853658,0.188329954670055,0.551168498915299,0.305325925211359,0.941222654668833,1.76872966027599,0.891611684767871,0.0618987344784731,0.629785083196291,0.52287902167025,0.114706255896559
1.3,2.8,"mass=1.300;Porb=2.800",4,4323.37952027956,-1.76708550507067,0.186165851893678,-9.71075451955699,7.13351186,0.297229660833333,0.0298065820836991,0.541199014047796,0.276166236834114,0.00267729016676229,0.212462280783093,0.534891342886232,1.07563909349075,0.89203618138159,0.0826593954997692,0.646306503314585,0.0592416539583797,2.65669706543196,0.425607684836758,0.00537593370126597
1.3,2.9,"mass=1.300;Porb=2.900",4,4968.77184357018,-1.7615374972434,0.168988906589866,-9.86980943007907,7.13351186,0.297229660833333,0.0650777919356321,0.540100833678704,0.320249066465033,0.0107318486566695,0.23403988518401,1.22438656290635,1.07079655741861,0.997219259419475,0.334392718626196,0.906698774592658,0.142408552297565,2.64521857339803,0.478860489360463,0.0217045294849631
1.4,2.5,"mass=1.400;Porb=2.500",4,4931.17096815894,0.551824487632221,0.694818287424095,-8.15738065587378,7.13351186,0.297229660833333,0.0632342379374759,0.999892880174297,0.353372532480199,0.0843452128585747,0.375211215862637,1.18254173748407,0.948403704808506,2.14944304901173,2.39864045695193,1.66975723706406,0.138141096790125,2.14098720382604,1.14155700524025,0.155562949428448
1.4,2.6,"mass=1.400;Porb=2.600",4,4662.88626479025,0.238142756666925,0.604377749039034,-8.31682458782824,7.13351186,0.297229660833333,0.0399710515795123,0.999793213718513,0.290914730639563,0.0747278531021289,0.35135171225993,0.724194859440591,0.674609012251977,1.60554750183355,2.1441682346673,1.28712990204835,0.084969088699654,1.49199870882556,0.862423775082207,0.139057606682893
1.4,2.7,"mass=1.400;Porb=2.700",4,4330.30154546485,-0.637878062225551,0.491556840927077,-8.58505289488808,7.13351186,0.297229660833333,0.02975075811233,0.131100689514902,0.195055775788232,0.0589280628961032,0.103708821577892,0.532464981935635,0.12257162712386,0.932458517389263,1.71607634969889,0.825892869036912,0.0594019491651962,0.369115619483772,0.516596539290325,0.111291105394233
1.4,2.8,"mass=1.400;Porb=2.800",4,4197.86375516177,-2.03934784934726,0.227807646078507,-9.42841425641837,7.13351186,0.297229660833333,0.0348070425246061,0.589307449086273,0.182761452782897,0.0121433650716005,0.204754827366344,0.622427101452412,1.31328119211261,0.648890272708933,0.370073167094874,0.738667933342206,0.0674363571596161,3.21999135902573,0.299076078115624,0.0239878875183034
1.4,2.9,"mass=1.400;Porb=2.900",4,5671.58742540536,-1.98448792599891,0.15667431706836,-10.1754561560304,7.13351186,0.297229660833333,0.129126612165265,0.580445258384012,0.350593975683419,0.0259753654517391,0.271535302921109,2.63964926764494,1.26539712885966,1.05773288892549,0.822204331357061,1.44624590419679,0.30063335914537,3.10648950164906,0.513567720746893,0.0533445167146072
1.5,2.5,"mass=1.500;Porb=2.500",4,4800.04251774704,0.154434039825182,0.649552572997653,-8.22780742249656,7.13351186,0.297229660833333,0.0500624610509631,0.999724911813243,0.323890376928009,0.0800760623856872,0.363438453044475,0.922118927320291,0.601544500903299,1.87856611210908,2.28623946689144,1.42211725180603,0.107892264090382,1.31881044569539,1.00389647281773,0.148272500006377
1.5,2.6,"mass=1.500;Porb=2.600",4,4518.83633049995,-0.58060356933346,0.555843485712919,-8.4071226582174,7.13351186,0.297229660833333,0.0333429819328924,0.11347654983203,0.252885946847457,0.0693565301103155,0.117265502180674,0.597695235288315,0.102568833385561,1.31745597122164,2.0000526803262,1.00444318005543,0.0693948921780872,0.300513517616843,0.713757220617824,0.129710116422424
1.5,2.7,"mass=1.500;Porb=2.700",4,4214.95746052906,-1.24884509973733,0.442808019493093,-8.70987657138804,7.13351186,0.297229660833333,0.0337727518744813,0.409319146600049,0.145882084671539,0.0517327360177073,0.160176679790944,0.604105334764648,0.623296931223379,0.646534487467088,1.5168579914753,0.847698686232603,0.065662056394726,1.58448906762882,0.368230553613151,0.0983695878542588
1.5,2.8,"mass=1.500;Porb=2.800",4,4041.50146904117,-1.63274943978184,0.331573715317795,-9.04295594134127,7.13351186,0.297229660833333,0.0456627387090797,0.513037996531675,0.0790474631268324,0.0330028002412391,0.167687749652207,0.806092399060057,0.958384889422749,0.31297988298863,0.985263929348363,0.76568027520495,0.0863375517367386,2.37876388593886,0.162563918716595,0.0638898237443162
