"mass","porb","label","numSimulation","Teff","logCN","star_mass","lg_mstar_dot_1","period_hours","period_days","teffError3","cnError3","massError3","mdotError3"
1.5,2.7,"mass=1.500;Porb=2.700",1,4885.15146053658,0.335235762094219,0.678674929200235,-8.14384746079801,7.13351186,0.297229660833333,0.126200515833229,1.66864468654729,1.09896438863114,0.13341905831821
1.5,2.8,"mass=1.500;Porb=2.800",1,4634.59506056827,-0.269905593291244,0.594617071642253,-8.32884148291238,7.13351186,0.297229660833333,0.0804268539876622,0.520813608253727,0.829616154160095,0.113733977690034
1.5,2.9,"mass=1.500;Porb=2.900",1,4350.40807865731,-0.979074430912301,0.496327210189188,-8.56294335869802,7.13351186,0.297229660833333,0.0591399092809479,0.95674469266025,0.52394051790931,0.0888233657287541
1.5,3,"mass=1.500;Porb=3.000",1,4112.63618304939,-1.44996517762501,0.39001257055761,-8.80602929954907,7.13351186,0.297229660833333,0.0762445204163075,1.89684083526832,0.232486234530474,0.0629567658757567
1.5,3.1,"mass=1.500;Porb=3.100",1,5320.00931502462,-2.32974302556562,0.156246684905826,-10.0164318382552,7.13351186,0.297229660833333,0.220719790128889,3.65397366522284,0.516908670847477,0.0658412963245857
1.5,3.2,"mass=1.500;Porb=3.200",1,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA
1.5,3.3,"mass=1.500;Porb=3.300",1,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA
1.5,3.4,"mass=1.500;Porb=3.400",1,NA,NA,NA,NA,7.13351186,0.297229660833333,NA,NA,NA,NA
1.6,2.4,"mass=1.600;Porb=2.400",1,5158.21034232482,0.487556995289932,0.776055871500929,-8.07244248868592,7.13351186,0.297229660833333,0.184990669455268,1.97286766758036,1.38905961283547,0.141017209962321
1.6,2.5,"mass=1.600;Porb=2.500",1,5006.44423952086,0.266829358126749,0.720513736556084,-8.15197684890903,7.13351186,0.297229660833333,0.148966486469276,1.53202026656248,1.2133896616337,0.132554015985521
1.6,2.6,"mass=1.600;Porb=2.600",1,4822.37361670847,-0.194622568981605,0.656300768734872,-8.25261624467866,7.13351186,0.297229660833333,0.111334563991786,0.642417138197857,1.01820858843768,0.12184505037975
1.6,2.7,"mass=1.600;Porb=2.700",1,4598.20947552619,-0.803615688468495,0.580518643925466,-8.41364730568984,7.13351186,0.297229660833333,0.0740653196828094,0.6167128804351,0.793841552256901,0.104709851180254
